ChallengeOrienteering2_AlmostFinished,You only have ten seconds left.
ChallengeOrienteering2_Failed,Whoops. You ran out of time. Try again later.
ChallengeOrienteering2_Success,Great! You've found the treasure!  Let's go back to the farm and see what you've found.
ChallengeOrienteering2_Stage1,The next checkpoint is just in front of a bridge
ChallengeOrienteering2_Stage2,The last checkpoint is back near the Farm
ChallengeOrienteering2_Stage3,The next checkpoint is very close!
ChallengeOrienteering2_Stage4,The last checkpoint is on a long wooden road.
ChallengeOrienteering2_Stage5,This page intentionally left blank.
ChallengeOrienteering2_Stage6,This page intentionally left blank.
ChallengeOrienteering3_Intro,Let's look for treasure! The first checkpoint is at the junction of two big roads
ChallengeOrienteering3_Halfway,Half your time has gone! Hurry!
ChallengeOrienteering3_AlmostFinished,You only have ten seconds left.
ChallengeOrienteering3_Failed,Whoops. You ran out of time. Try again later.
ChallengeOrienteering3_Success,Great! You've found the treasure!  Let's go back to the farm and see what you've found.
ChallengeOrienteering3_Stage1,The next checkpoint is just in front of a bridge
ChallengeOrienteering3_Stage2,The last checkpoint is back near the Farm
ChallengeOrienteering3_Stage3,The next checkpoint is very close!
ChallengeOrienteering3_Stage4,The next checkpoint is very close!
ChallengeOrienteering3_Stage5,The next checkpoint is very close!
ChallengeOrienteering3_Stage6,The next checkpoint is very close!
ChallengeOrienteering4_Intro,Let's look for treasure! The first checkpoint is out the front of a big blue and yellow tent
ChallengeOrienteering4_Halfway,Half your time has gone! Hurry!
ChallengeOrienteering4_AlmostFinished,You only have ten seconds left.
ChallengeOrienteering4_Failed,Whoops. You ran out of time. Try again later.
ChallengeOrienteering4_Success,Great! You've found the treasure!  Let's go back to the farm and see what you've found.
ChallengeOrienteering4_Stage1,The next checkpoint is on a lookout towards the giant statue of a lady.
ChallengeOrienteering4_Stage2,The last checkpoint is at the crossroads
ChallengeOrienteering4_Stage3,This page intentionally left blank.
ChallengeOrienteering5_Intro,Let's look for treasure! The first checkpoint is on the lookout to the statue.
ChallengeOrienteering5_Halfway,Half your time has gone! Hurry!
ChallengeOrienteering5_AlmostFinished,You only have ten seconds left.
ChallengeOrienteering5_Failed,Whoops. You ran out of time. Try again later.
ChallengeOrienteering5_Success,Great! You've found the treasure!  Let's go back to the farm and see what you've found.
ChallengeOrienteering5_Stage1,The next checkpoint is at the crossroads
ChallengeOrienteering5_Stage2,The next checkpoint is down on the beach.
ChallengeOrienteering5_Stage3,The next checkpoint is at the top of the tunnel.
ChallengeOrienteering5_Stage4,The last checkpoint is back down near the beach.
ChallengeOrienteering5_Stage5,This page intentionally left blank.
ChallengeOrienteering5_Stage6,This page intentionally left blank.
ChallengeOrienteering6_Intro,Let's look for treasure! The first checkpoint is in one of the twin tunnels down on the beach.
ChallengeOrienteering6_Halfway,Half your time has gone! Hurry!
ChallengeOrienteering6_AlmostFinished,You only have ten seconds left.
ChallengeOrienteering6_Failed,Whoops. You ran out of time. Try again later.
ChallengeOrienteering6_Success,Great! You've found the treasure!  Let's go back to the farm and see what you've found.
ChallengeOrienteering6_Stage1,The next checkpoint is on the road back to the Farm.
ChallengeOrienteering6_Stage2,The next checkpoint is up near the lighthouse
ChallengeOrienteering6_Stage3,The next checkpoint is on an island out in the ocean.
ChallengeOrienteering6_Stage4,The last checkpoint is under the road that runs back to the Farm.
ChallengeOrienteering6_Stage5,This page intentionally left blank.
ChallengeOrienteering6_Stage6,This page intentionally left blank.
ChallengeOrienteering7_Intro,Let's look for treasure! The first checkpoint is beneath the roots of a large tree.
ChallengeOrienteering7_Halfway,Half your time has gone! Hurry!
ChallengeOrienteering7_AlmostFinished,You only have ten seconds left.
ChallengeOrienteering7_Failed,Whoops. You ran out of time. Try again later.
ChallengeOrienteering7_Success,Great! You've found the treasure!  Let's go back to the farm and see what you've found.
ChallengeOrienteering7_Stage1,The next checkpoint is at the bottom of a waterfall.
ChallengeOrienteering7_Stage2,The last checkpoint is in a tunnel up high.
ChallengeOrienteering7_Stage3,This page intentionally left blank.
ChallengeOrienteering8_Intro,Let's look for treasure! The first checkpoint is beneath the roots of a large tree.
ChallengeOrienteering8_Halfway,Half your time has gone! Hurry!
ChallengeOrienteering8_AlmostFinished,You only have ten seconds left.
ChallengeOrienteering8_Failed,Whoops. You ran out of time. Try again later.
ChallengeOrienteering8_Success,Great! You've found the treasure!  Let's go back to the farm and see what you've found.
ChallengeOrienteering8_Stage1,The next checkpoint is at the bottom of a waterfall.
ChallengeOrienteering8_Stage2,The next checkpoint is in a tunnel up high.
ChallengeOrienteering8_Stage3,The next checkpoint is at the feet of a stone horse.
ChallengeOrienteering8_Stage4,The last checkpoint is on a long wooden road.
ChallengeOrienteering8_Stage5,This page intentionally left blank.
ChallengeOrienteering8_Stage6,This page intentionally left blank.
ChallengeOrienteering9_Intro,Let's look for treasure! The first checkpoint is beneath the roots of a large tree.
ChallengeOrienteering9_Halfway,Half your time has gone! Hurry!
ChallengeOrienteering9_AlmostFinished,You only have ten seconds left.
ChallengeOrienteering9_Failed,Whoops. You ran out of time. Try again later.
ChallengeOrienteering9_Success,Great! You've found the treasure!  Let's go back to the farm and see what you've found.
ChallengeOrienteering9_Stage1,The next checkpoint is at the bottom of a waterfall.
ChallengeOrienteering9_Stage2,The next checkpoint is in a tunnel up high.
ChallengeOrienteering9_Stage3,The next checkpoint is at the feet of a stone horse.
ChallengeOrienteering9_Stage4,The next checkpoint is under a fallen tree next to a climbing path
ChallengeOrienteering9_Stage5,"The next checkpoint is at the end of a dark valley, deep in the forest"
ChallengeOrienteering9_Stage6,"The last checkpoint is on a wooden bridge, near the entrance to the forest"
CheckpointPlaceholder_1,Let's look for treasure! The first checkpoint is near the Antique Flowerpot
CheckpointPlaceholder_2,The next checkpoint is near the Antique Flowerpot
CheckpointPlaceholder_3,The last checkpoint is near the Antique Flowerpot
CheckpointPlaceholder_4,Let's look for treasure! The first checkpoint is near the Anvil & Hammer
CheckpointPlaceholder_5,The next checkpoint is near the Anvil & Hammer
CheckpointPlaceholder_6,The last checkpoint is near the Anvil & Hammer
CheckpointPlaceholder_7,Let's look for treasure! The first checkpoint is near Apollo’s Lyre
CheckpointPlaceholder_8,The next checkpoint is near Apollo’s Lyre
CheckpointPlaceholder_9,The last checkpoint is near Apollo’s Lyre
CheckpointPlaceholder_10,Let's look for treasure! The first checkpoint is near Athena’s Chariot
CheckpointPlaceholder_11,The next checkpoint is near Athena’s Chariot
CheckpointPlaceholder_12,The last checkpoint is near Athena’s Chariot
CheckpointPlaceholder_13,Let's look for treasure! The first checkpoint is near the Flying Horseshoe
CheckpointPlaceholder_14,The next checkpoint is near the Flying Horseshoe
CheckpointPlaceholder_15,The last checkpoint is near the Flying Horseshoe
CheckpointPlaceholder_16,Let's look for treasure! The first checkpoint is near the Horseshoe Water Fountain
CheckpointPlaceholder_17,The next checkpoint is near the Horseshoe Water Fountain
CheckpointPlaceholder_18,The last checkpoint is near the Horseshoe Water Fountain
CheckpointPlaceholder_19,Let's look for treasure! The first checkpoint is near the Lawn Gnome
CheckpointPlaceholder_20,The next checkpoint is near the Lawn Gnome
CheckpointPlaceholder_21,The last checkpoint is near the Lawn Gnome
CheckpointPlaceholder_22,Let's look for treasure! The first checkpoint is near the Lilac Gazebo
CheckpointPlaceholder_23,The next checkpoint is near the Lilac Gazebo
CheckpointPlaceholder_24,The last checkpoint is near the Lilac Gazebo
CheckpointPlaceholder_25,Let's look for treasure! The first checkpoint is near the Olympic Statue
CheckpointPlaceholder_26,The next checkpoint is near the Olympic Statue
CheckpointPlaceholder_27,The last checkpoint is near the Olympic Statue
CheckpointPlaceholder_28,Let's look for treasure! The first checkpoint is near Poseidon’s Trident
CheckpointPlaceholder_29,The next checkpoint is near Poseidon’s Trident
CheckpointPlaceholder_30,The last checkpoint is near Poseidon’s Trident
CheckpointPlaceholder_31,Let's look for treasure! The first checkpoint is near the Primrose Lamppost
CheckpointPlaceholder_32,The next checkpoint is near the Primrose Lamppost
CheckpointPlaceholder_33,The last checkpoint is near the Primrose Lamppost
CheckpointPlaceholder_34,Let's look for treasure! The first checkpoint is near the Squirrel Sentinel
CheckpointPlaceholder_35,The next checkpoint is near the Squirrel Sentinel
CheckpointPlaceholder_36,The last checkpoint is near the Squirrel Sentinel
CheckpointPlaceholder_37,Let's look for treasure! The first checkpoint is near the Treasure Key
CheckpointPlaceholder_38,The next checkpoint is near the Treasure Key
CheckpointPlaceholder_39,The last checkpoint is near the Treasure Key
CheckpointPlaceholder_40,Let's look for treasure! The first checkpoint is near the Triton’s Horn
CheckpointPlaceholder_41,The next checkpoint is near the Triton’s Horn
CheckpointPlaceholder_42,The last checkpoint is near the Triton’s Horn
CheckpointPlaceholder_43,Let's look for treasure! The first checkpoint is near the Vulcan’s Horseshoes
CheckpointPlaceholder_44,The next checkpoint is near the Vulcan’s Horseshoes
CheckpointPlaceholder_45,The last checkpoint is near the Vulcan’s Horseshoes
CheckpointPlaceholder_46,Let's look for treasure! The first checkpoint is near the Weathervane
CheckpointPlaceholder_47,The next checkpoint is near the Weathervane
CheckpointPlaceholder_48,The last checkpoint is near the Weathervane
CheckpointPlaceholder_49,Let's look for treasure! The first checkpoint is near the old Willow Tree
CheckpointPlaceholder_50,The next checkpoint is near the old Willow Tree
CheckpointPlaceholder_51,The last checkpoint is near the old Willow Tree
CheckpointPlaceholder_52,Let's look for treasure! The first checkpoint is near the Winged Horse Statue
CheckpointPlaceholder_53,The next checkpoint is near the Winged Horse Statue
CheckpointPlaceholder_54,The last checkpoint is near the Winged Horse Statue
CheckpointPlaceholder_55,Let's look for treasure! The first checkpoint is near the Wishing Well
CheckpointPlaceholder_56,The next checkpoint is near the Wishing Well
CheckpointPlaceholder_57,The last checkpoint is near the Wishing Well
CheckpointPlaceholder_58,Let's look for treasure! The first checkpoint is near the lighthouse
CheckpointPlaceholder_59,The next checkpoint is near the lighthouse
CheckpointPlaceholder_60,The last checkpoint is near the lighthouse
CheckpointPlaceholder_61,Let's look for treasure! The first checkpoint is near one of the giant Statues.
CheckpointPlaceholder_62,The next checkpoint is near one of the giant Statues.
CheckpointPlaceholder_63,The last checkpoint is near one of the giant Statues.
CheckpointPlaceholder_64,Let's look for treasure! The first checkpoint is on one of the islands floating in the sky.
CheckpointPlaceholder_65,The next checkpoint is on one of the islands floating in the sky.
CheckpointPlaceholder_66,The last checkpoint is on one of the islands floating in the sky.
CheckpointPlaceholder_67,"Let's look for treasure! The first checkpoint is near the mill, near the beach."
CheckpointPlaceholder_68,"The next checkpoint is near the mill, near the beach."
CheckpointPlaceholder_69,"The last checkpoint is near the mill, near the beach."
CheckpointPlaceholder_70,Let's look for treasure! The first checkpoint is near a windmill.
CheckpointPlaceholder_71,The next checkpoint is near a windmill.
CheckpointPlaceholder_72,The last checkpoint is near a windmill.
CheckpointPlaceholder_73,Let's look for treasure! The first checkpoint is under a bridge.
CheckpointPlaceholder_74,The next checkpoint is under a bridge.
CheckpointPlaceholder_75,The last checkpoint is under a bridge.
CheckpointPlaceholder_76,Let's look for treasure! The first checkpoint is inside a tunnel.
CheckpointPlaceholder_77,The next checkpoint is inside a tunnel.
CheckpointPlaceholder_78,The last checkpoint is inside a tunnel.
